study,year,location,state,cultivar,planting_date,app_date,growth_stage,brand_name,group,active_ingred,n,mean_sev,mean_yld,v_sev,v_yld,rep,rating_disease,yld_check,v_yld_check,sev_check,v_sev_check
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Echo 720,Multi-S,chlorothalonil,4,17.1,3565.93125,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Folicur,DMI,tebuconazole,4,29.175,3717.24375,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Fortix,QoI+DMI,fluoxastrobin+flutriafol,4,13.35,3987.925,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Headline,QoI,pyraclostrobin,4,37.925,3301.975,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,23.775,3562.56875,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Proline,DMI,prothioconazole,4,12.5,3841.65625,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Quadris,QoI,azoxystrobin,4,34.575,3386.0375000000004,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Quilt Xcel,QoI+DMI,azoxystrobin+propiconazole,4,17.075,3969.43125,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,34.175000000000004,3712.2,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
62,2013,Dixon Springs,Illinois,Asgrow 4703,5/6/2013,8/14/2013,R3,Topsin 4.5,MBC,thiophanate-methyl,4,7.5,4193.0375,77.63675213675214,217697.6529654114,NA,NA,3713.88125,217697.6529654114,40.425,77.63675213675214
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Approach,QoI,picoxystrobin,4,38.325,2548.775,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,check,check,check,4,37.925,2214.2062499999997,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Echo 720,Multi-S,chlorothalonil,4,30.424999999999997,3352.4125,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Echo 720+Topsin 4.5,Multi-S+MBC,chlorothalonil+thiophanate-methyl,1,20,1970.425,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Echo 720+Topsin 4.6,Multi-S+MBC,chlorothalonil+thiophanate-methyl,1,28.3,3080.0499999999997,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Echo 720+Topsin 4.7,Multi-S+MBC,chlorothalonil+thiophanate-methyl,1,35,2690,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Echo 720+Topsin 4.8,Multi-S+MBC,chlorothalonil+thiophanate-methyl,1,33.3,3335.6,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Folicur,DMI,tebuconazole,4,34.6,2669.825,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Headline,QoI,pyraclostrobin,4,36.224999999999994,3234.725,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,39.15,NA,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Proline,DMI,prothioconazole,4,27.9,2671.50625,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Quadris,QoI,azoxystrobin,4,35.85,2459.6687500000003,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,29.175,2959,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
63,2014,Dixon Springs,Illinois,Armor 4744,5/27/2014,7/28/2014,R3,Topsin 4.5,MBC,thiophanate-methyl,4,25.4,2975.8125,17.333439393939425,377974.857489159,NA,NA,2214.2062499999997,377974.857489159,37.925,17.333439393939425
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,3.875,5118.3975,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,check,check,check,4,10.8,4348.553125,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Delaro,QoI+DMI,trifloxystrobin+prothioconazole,4,3.225,5207.50375,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Delaro Complete,DMI+QoI+SDHI,trifloxystrobin+prothioconazole+fluopyram,4,3.975,5068.128125,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Domark,DMI,tetraconazol,4,6.625,4967.253124999999,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Headline,QoI,pyraclostrobin,4,12.25,4960.864375,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,2.575,4594.52,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,5.45,4984.57,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Propulse,DMI+SDHI,prothioconazole+fluopyram,4,4.3,4622.260625,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,3.125,4542.233125,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Revytek,DMI+QoI+SDHI,pyraclostrobin+mefentrifluconazole+fluxapyroxad,4,2.25,5090.1525,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Topsin 4.5,MBC,thiophanate-methyl,4,6.2,4730.533125,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Topsin+Folicur+Echo 720,MBC+DMI+Multi-S,thiophanate-methyl+tebuconazole+chlorothalonil,4,2.325,4639.073125,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Topsin+Tilt+Echo 720,MBC+DMI+Multi-S,thiophanate-methyl+propiconazole+chlorothalonil,4,4.3,4507.7675,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
64,2021,Ames,Iowa,AG30XF0,05/11/2021,07/27/2021,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,5.125,4743.1425,6.611634920634923,196093.78671963283,NA,NA,4348.553125,196093.78671963283,10.8,6.611634920634923
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Aproach Prima,QoI+DMI,picoxystrobin+cyproconazole,4,0.425,4971.45625,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,check,check,check,4,4.325,4741.125,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Delaro,QoI+DMI,trifloxystrobin+prothioconazole,4,0,4877.30625,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Delaro Complete,DMI+QoI+SDHI,trifloxystrobin+prothioconazole+fluopyram,4,0.5,4826.86875,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,0.5,4936.15,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Headline,QoI,pyraclostrobin,4,1.6,4710.8625,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,0.175,4924.38125,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,0.25,5287.53125,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,0.425,4823.50625,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Propulse,DMI+SDHI,prothioconazole+fluopyram,4,0.5,5104.2750000000005,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Revyteck,DMI+QoI+SDHI,mefentrifluconazole+pyraclostrobin+fluxapyroxad,4,0.25,5109.31875,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
65,2021,Princeton,Kentucky,Channel 4320RXF,5/25/2021,7/28/2021,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,1.175,4813.41875,0.5312073863636357,65999.49049558086,NA,NA,4741.125,65999.49049558086,4.325,0.5312073863636357
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Aproach Prima,QoI+DMI,picoxystrobin+cyproconazole,4,2.75,3480.1875,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,check,check,check,4,9.575,3295.25,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Delaro,QoI+DMI,trifloxystrobin+prothioconazole,4,4.25,3412.9375,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Delaro Complete,DMI+QoI+SDHI,trifloxystrobin+prothioconazole+fluopyram,4,3.925,2975.8125,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,5.475,3194.375,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Headline,QoI,pyraclostrobin,4,10,2959,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,4.325,3480.1875,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,2.175,2908.5625,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,4.925,3211.1875,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Propulse,DMI+SDHI,prothioconazole+fluopyram,4,5.175,3866.875,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Revyteck,DMI+QoI+SDHI,mefentrifluconazole+pyraclostrobin+fluxapyroxad,4,4.175,3362.5,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
66,2021,Quicksand,Kentucky,NA,NA,8/12/2021,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,5.800000000000001,3026.25,4.06310606060605,274745.6718749999,NA,NA,3295.25,274745.6718749999,9.575,4.06310606060605
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,check,check,check,4,3.2,3698.75,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Headline,QoI,pyraclostrobin,4,2.7,3833.25,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Preemptor,QoI+DMI,fluoxastrobin+flutriafol,4,1,3766,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Topsin 4.5,MBC,thiophanate-methyl,4,1,4102.25,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,1,3698.75,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Domark,DMI,tetraconazol,4,1.5,3967.75,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,1.2,3833.25,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,1,3981.2000000000003,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Topsin 4.5+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,1,3779.4500000000003,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,1.2,3792.9,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Topsin 4.5+Quadris+Tilt+Bravo Weatherstik,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,1,3597.875,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Topsin 4.5+Quadris+Folicur+Bravo Weatherstik,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,0.6,3739.1,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,0.6,4088.7999999999997,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
23,2017,NRES,Arkansas,Armor 4744,NA,NA,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,1,3813.0750000000003,0.07627065795918367,52071.90833329001,4,0-100,3698.75,52071.90833329001,3.2,0.07627065795918367
27,2018,NRES,Arkansas,NA,NA,NA,R3,check,check,check,4,6,2824.5,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Headline,QoI,pyraclostrobin,4,7.8,2690,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,5.3,3362.5,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,5,3429.75,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,6,2959,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,6.3,2804.3250000000003,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,4.8,3073.3250000000003,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Domark,DMI,tetraconazol,4,5,2925.375,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Topsin,MBC,thiophanate-methyl,4,5.3,3046.4249999999997,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,5.3,2918.65,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,5.3,3032.975,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,2.8,3362.5,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,3,3140.5750000000003,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,4,3510.4500000000003,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,4,3315.4249999999997,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
27,2018,NRES,Arkansas,NA,NA,NA,R3,Tilt,DMI,propiconazole,4,5.8,3160.75,1.1509494575347656,76671.99481619382,4,0-100,2824.5,76671.99481619382,6,1.1509494575347656
38,2019,NRES,Arkansas,NA,NA,NA,R3,check,check,check,4,0,3989.27,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Headline,QoI,pyraclostrobin,4,0,3682.6099999999997,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,0,4543.41,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,0,4492.9725,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,0,4308.7074999999995,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,0,4518.5275,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,0,4678.5824999999995,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Domark,DMI,tetraconazol,4,0,4165.465,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Topsin 4.5,MBC,thiophanate-methyl,4,0,4067.9525000000003,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Topsin 4.5+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,0,4540.719999999999,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Muscle,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,0,4109.6475,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Tilt+BRAVO,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,0,4487.592500000001,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
38,2019,NRES,Arkansas,NA,NA,NA,R3,Topsin+Quadris+Muscle+BRAVO,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,0,4747.1775,0,142657.28353188757,4,0-100,3989.27,142657.28353188757,0,0
